,years,Category,comments,views
957,2007,technology/science,136,854967
958,2007,technology/science,136,854967
959,2007,technology/science,136,854967
960,2007,technology/science,136,854967
961,2007,technology/science,136,854967
962,2007,technology/science,136,854967
963,2007,technology/science,126,1107307
964,2007,society,126,1107307
965,2007,culture,126,1107307
966,2007,society,126,1107307
967,2007,society,126,1107307
968,2007,culture,276,3387765
969,2007,society,276,3387765
970,2007,education,276,3387765
971,2007,personal/work,231,1788182
972,2007,society,231,1788182
973,2007,culture,231,1788182
974,2007,culture,231,1788182
975,2007,society,231,1788182
976,2007,society,231,1788182
977,2007,society,231,1788182
978,2007,society,231,1788182
979,2007,technology/science,231,1788182
980,2007,culture,80,558993
981,2007,society,80,558993
982,2007,society,80,558993
983,2007,society,80,558993
984,2007,society,97,648234
985,2007,personal/work,97,648234
986,2007,personal/work,97,648234
987,2007,society,97,648234
988,2007,society,97,648234
989,2007,society,97,648234
990,2007,society,97,648234
991,2007,society,97,648234
992,2007,technology/science,108,524049
993,2007,personal/work,108,524049
994,2007,technology/science,108,524049
995,2007,technology/science,108,524049
996,2007,technology/science,108,524049
997,2007,technology/science,108,524049
998,2007,technology/science,108,524049
999,2007,technology/science,108,524049
1000,2007,technology/science,108,524049
1001,2007,technology/science,108,524049
1002,2007,personal/work,108,524049
1003,2007,technology/science,174,1543596
1004,2007,environment/nature,174,1543596
1005,2007,technology/science,174,1543596
1006,2007,environment/nature,174,1543596
1007,2007,technology/science,174,1543596
1008,2007,personal/work,174,1543596
1009,2007,education,174,1543596
1010,2007,technology/science,174,1543596
1011,2007,technology/science,31,335086
1012,2007,personal/work,31,335086
1013,2007,technology/science,31,335086
1014,2007,society,31,335086
1015,2007,society,31,335086
1016,2007,society,150,1216429
1017,2007,culture,150,1216429
1018,2007,education,150,1216429
1019,2007,society,150,1216429
1020,2007,personal/work,150,1216429
1021,2007,society,150,1216429
1022,2007,society,77,561703
1023,2007,culture,77,561703
1024,2007,culture,77,561703
1025,2007,society,77,561703
1026,2007,culture,77,561703
1027,2007,society,77,561703
1028,2007,personal/work,77,561703
1029,2007,personal/work,106,836269
1030,2007,society,106,836269
1031,2007,society,106,836269
1032,2007,society,106,836269
1033,2007,society,106,836269
1034,2007,technology/science,106,836269
1035,2007,technology/science,106,836269
1036,2007,technology/science,106,836269
1037,2007,personal/work,106,836269
1038,2007,technology/science,60,531957
1039,2007,personal/work,60,531957
1040,2007,culture,60,531957
1041,2007,culture,60,531957
1042,2007,culture,60,531957
1043,2007,culture,60,531957
1044,2007,technology/science,60,531957
1045,2007,technology/science,36,416603
1046,2007,culture,36,416603
1047,2007,culture,36,416603
1048,2007,culture,36,416603
1049,2007,culture,36,416603
1050,2007,personal/work,49,727247
1051,2007,culture,49,727247
1052,2007,culture,49,727247
1053,2007,technology/science,49,727247
1054,2007,culture,49,727247
1055,2007,technology/science,49,727247
1056,2007,technology/science,49,727247
1057,2007,culture,102,1575699
1058,2007,technology/science,102,1575699
1059,2007,technology/science,102,1575699
1060,2007,technology/science,102,1575699
1061,2007,technology/science,102,1575699
1062,2007,technology/science,102,1575699
1063,2007,technology/science,102,1575699
1064,2007,technology/science,102,1575699
1065,2007,society,102,1575699
1066,2007,society,102,1575699
1067,2007,education,151,1013063
1068,2007,culture,151,1013063
1069,2007,education,151,1013063
1070,2007,culture,151,1013063
1071,2007,education,151,1013063
1072,2007,society,126,722877
1073,2007,personal/work,126,722877
1074,2007,society,126,722877
1075,2007,society,126,722877
1076,2007,society,126,722877
1077,2007,society,126,722877
1078,2007,society,126,722877
1079,2007,environment/nature,304,3982352
1080,2007,culture,304,3982352
1081,2007,environment/nature,304,3982352
1082,2007,personal/work,304,3982352
1083,2007,society,304,3982352
1084,2007,society,304,3982352
1085,2007,culture,304,3982352
1086,2007,society,304,3982352
1087,2007,society,304,3982352
1088,2007,personal/work,124,1914263
1089,2007,culture,124,1914263
1090,2007,education,124,1914263
1091,2007,society,124,1914263
1092,2007,society,124,1914263
1093,2007,personal/work,677,2063367
1094,2007,personal/work,677,2063367
1095,2007,culture,677,2063367
1096,2007,society,677,2063367
1097,2007,culture,677,2063367
1098,2007,society,677,2063367
1099,2007,society,677,2063367
1100,2007,society,677,2063367
1101,2007,culture,164,507997
1102,2007,culture,164,507997
1103,2007,technology/science,164,507997
1104,2007,personal/work,164,507997
1105,2007,technology/science,164,507997
1106,2007,technology/science,164,507997
1107,2007,technology/science,65,913666
1108,2007,technology/science,65,913666
1109,2007,technology/science,65,913666
1110,2007,technology/science,65,913666
1111,2007,environment/nature,65,913666
1112,2007,personal/work,65,913666
1113,2007,technology/science,65,913666
1114,2007,technology/science,65,913666
1115,2007,culture,83,1215947
1116,2007,technology/science,83,1215947
1117,2007,personal/work,83,1215947
1118,2007,technology/science,83,1215947
1119,2007,technology/science,169,1712075
1120,2007,environment/nature,169,1712075
1121,2007,technology/science,169,1712075
1122,2007,technology/science,169,1712075
1123,2007,personal/work,169,1712075
1124,2007,technology/science,169,1712075
1125,2007,technology/science,169,1712075
1126,2007,technology/science,169,1712075
1127,2007,technology/science,169,1712075
1128,2007,environment/nature,29,736290
1129,2007,personal/work,29,736290
1130,2007,society,29,736290
1131,2007,society,29,736290
1132,2007,environment/nature,29,736290
1133,2007,society,29,736290
1134,2007,society,29,736290
1135,2007,environment/nature,29,736290
1136,2007,society,29,736290
1137,2007,society,225,2627709
1138,2007,society,225,2627709
1139,2007,society,225,2627709
1140,2007,society,225,2627709
1141,2007,society,225,2627709
1142,2007,society,225,2627709
1143,2007,society,225,2627709
1144,2007,society,225,2627709
1145,2007,technology/science,225,2627709
1146,2007,technology/science,225,2627709
1147,2007,culture,101,1720579
1148,2007,culture,101,1720579
1149,2007,culture,101,1720579
1150,2007,culture,101,1720579
1151,2007,society,80,1609555
1152,2007,personal/work,80,1609555
1153,2007,culture,80,1609555
1154,2007,society,80,1609555
1155,2007,society,80,1609555
1156,2007,personal/work,80,1609555
1157,2007,culture,80,1609555
1158,2007,society,80,1609555
1159,2007,society,80,1609555
1160,2007,society,242,1212346
1161,2007,society,242,1212346
1162,2007,society,242,1212346
1163,2007,society,242,1212346
1164,2007,society,242,1212346
1165,2007,technology/science,242,1212346
1166,2007,technology/science,242,1212346
1167,2007,culture,45,672254
1168,2007,education,45,672254
1169,2007,culture,45,672254
1170,2007,technology/science,45,672254
1171,2007,culture,45,672254
1172,2007,personal/work,45,672254
1173,2007,technology/science,145,694378
1174,2007,personal/work,145,694378
1175,2007,culture,145,694378
1176,2007,technology/science,145,694378
1177,2007,technology/science,145,694378
1178,2007,technology/science,145,694378
1179,2007,technology/science,145,694378
1180,2007,personal/work,432,3930186
1181,2007,personal/work,432,3930186
1182,2007,culture,432,3930186
1183,2007,technology/science,432,3930186
1184,2007,personal/work,432,3930186
1185,2007,technology/science,432,3930186
1186,2007,technology/science,432,3930186
1187,2007,personal/work,64,562457
1188,2007,technology/science,64,562457
1189,2007,technology/science,64,562457
1190,2007,technology/science,64,562457
1191,2007,technology/science,64,562457
1192,2007,personal/work,64,562457
1193,2007,personal/work,262,1522858
1194,2007,personal/work,262,1522858
1195,2007,technology/science,262,1522858
1196,2007,technology/science,262,1522858
1197,2007,technology/science,262,1522858
1198,2007,technology/science,262,1522858
1199,2007,technology/science,262,1522858
1200,2007,technology/science,262,1522858
1201,2007,technology/science,262,1522858
1202,2007,culture,412,7271730
1203,2007,culture,412,7271730
1204,2007,personal/work,412,7271730
1205,2007,culture,412,7271730
1206,2007,technology/science,412,7271730
1207,2007,personal/work,412,7271730
1208,2007,technology/science,412,7271730
1209,2007,personal/work,412,7271730
1210,2007,technology/science,412,7271730
1211,2007,technology/science,412,7271730
1212,2007,technology/science,412,7271730
1213,2007,culture,412,7271730
1214,2007,personal/work,328,1895259
1215,2007,personal/work,328,1895259
1216,2007,culture,328,1895259
1217,2007,society,328,1895259
1218,2007,society,328,1895259
1219,2007,society,40,410563
1220,2007,education,40,410563
1221,2007,society,40,410563
1222,2007,society,40,410563
1223,2007,society,40,410563
1224,2007,personal/work,279,876658
1225,2007,society,279,876658
1226,2007,environment/nature,279,876658
1227,2007,society,279,876658
1228,2007,society,279,876658
1229,2007,society,279,876658
1230,2007,society,279,876658
1231,2007,personal/work,115,898974
1232,2007,environment/nature,115,898974
1233,2007,society,115,898974
1234,2007,personal/work,115,898974
1235,2007,environment/nature,115,898974
1236,2007,society,115,898974
1237,2007,society,115,898974
1238,2007,environment/nature,46,418234
1239,2007,culture,46,418234
1240,2007,society,46,418234
1241,2007,society,46,418234
1242,2007,society,46,418234
1243,2007,society,31,707524
1244,2007,society,31,707524
1245,2007,society,31,707524
1246,2007,society,31,707524
1247,2007,society,31,707524
1248,2007,society,185,1527858
1249,2007,society,185,1527858
1250,2007,culture,185,1527858
1251,2007,society,185,1527858
1252,2007,society,185,1527858
1253,2007,society,185,1527858
1254,2007,society,156,1783740
1255,2007,personal/work,156,1783740
1256,2007,culture,156,1783740
1257,2007,society,156,1783740
1258,2007,personal/work,156,1783740
1259,2007,education,160,1181696
1260,2007,society,160,1181696
1261,2007,society,160,1181696
1262,2007,personal/work,160,1181696
1263,2007,society,160,1181696
1264,2007,education,154,832668
1265,2007,personal/work,154,832668
1266,2007,society,154,832668
1267,2007,environment/nature,154,832668
1268,2007,environment/nature,154,832668
1269,2007,environment/nature,154,832668
1270,2007,society,154,832668
1271,2007,society,154,832668
1272,2007,education,604,8360707
1273,2007,culture,604,8360707
1274,2007,society,604,8360707
1275,2007,society,604,8360707
1276,2007,culture,604,8360707
1277,2007,personal/work,183,1604402
1278,2007,personal/work,183,1604402
1279,2007,society,183,1604402
1280,2007,personal/work,183,1604402
1281,2007,society,183,1604402
1282,2007,personal/work,71,533761
1283,2007,personal/work,71,533761
1284,2007,education,71,533761
1285,2007,personal/work,71,533761
1286,2007,personal/work,71,533761
1287,2007,education,435,4364865
1288,2007,society,435,4364865
1289,2007,culture,435,4364865
1290,2007,education,435,4364865
1291,2007,culture,435,4364865
1292,2007,culture,435,4364865
1293,2007,society,435,4364865
1294,2008,technology/science,465,3741423
1295,2008,culture,465,3741423
1296,2008,technology/science,465,3741423
1297,2008,personal/work,465,3741423
1298,2008,education,465,3741423
1299,2008,personal/work,465,3741423
1300,2008,technology/science,465,3741423
1301,2008,culture,465,3741423
1302,2008,culture,71,933311
1303,2008,culture,71,933311
1304,2008,environment/nature,95,928270
1305,2008,technology/science,95,928270
1306,2008,personal/work,95,928270
1307,2008,technology/science,95,928270
1308,2008,environment/nature,95,928270
1309,2008,technology/science,95,928270
1310,2008,culture,227,3519656
1311,2008,culture,227,3519656
1312,2008,culture,227,3519656
1313,2008,culture,227,3519656
1314,2008,personal/work,227,3519656
1315,2008,technology/science,227,3519656
1316,2008,environment/nature,554,13926113
1317,2008,technology/science,554,13926113
1318,2008,technology/science,554,13926113
1319,2008,environment/nature,554,13926113
1320,2008,environment/nature,554,13926113
1321,2008,technology/science,554,13926113
1322,2008,technology/science,554,13926113
1323,2008,culture,40,585052
1324,2008,culture,40,585052
1325,2008,technology/science,40,585052
1326,2008,education,40,585052
1327,2008,technology/science,39,959382
1328,2008,personal/work,39,959382
1329,2008,personal/work,39,959382
1330,2008,culture,39,959382
1331,2008,technology/science,39,959382
1332,2008,personal/work,39,959382
1333,2008,technology/science,39,959382
1334,2008,culture,41,403089
1335,2008,culture,41,403089
1336,2008,culture,41,403089
