years,Category,comments,views
2007,personal/work,83,1215947
2007,technology/science,83,1215947
2007,technology/science,169,1712075
2007,environment/nature,169,1712075
2007,technology/science,169,1712075
2007,technology/science,169,1712075
2007,personal/work,169,1712075
2007,technology/science,169,1712075
2007,technology/science,169,1712075
2007,technology/science,169,1712075
2007,technology/science,169,1712075
2007,environment/nature,29,736290
2007,personal/work,29,736290
2007,society,29,736290
2007,society,29,736290
2007,environment/nature,29,736290
2007,society,29,736290
2007,society,29,736290
2007,environment/nature,29,736290
2007,society,29,736290
2007,society,225,2627709
2007,society,225,2627709
2007,society,225,2627709
2007,society,225,2627709
2007,society,225,2627709
2007,society,225,2627709
2007,society,225,2627709
2007,society,225,2627709
2007,technology/science,225,2627709
2007,technology/science,225,2627709
2007,culture,101,1720579
2007,culture,101,1720579
2007,culture,101,1720579
2007,culture,101,1720579
2007,society,80,1609555
2007,personal/work,80,1609555
2007,culture,80,1609555
2007,society,80,1609555
2007,society,80,1609555
2007,personal/work,80,1609555
2007,culture,80,1609555
2007,society,80,1609555
2007,society,80,1609555
2007,society,242,1212346
2007,society,242,1212346
2007,society,242,1212346
2007,society,242,1212346
2007,society,242,1212346
2007,technology/science,242,1212346
2007,technology/science,242,1212346
2007,culture,45,672254
2007,education,45,672254
2007,culture,45,672254
2007,technology/science,45,672254
2007,culture,45,672254
2007,personal/work,45,672254
2007,technology/science,145,694378
2007,personal/work,145,694378
2007,culture,145,694378
2007,technology/science,145,694378
2007,technology/science,145,694378
2007,technology/science,145,694378
2007,technology/science,145,694378
2007,personal/work,432,3930186
2007,personal/work,432,3930186
2007,culture,432,3930186
2007,technology/science,432,3930186
2007,personal/work,432,3930186
2007,technology/science,432,3930186
2007,technology/science,432,3930186
2007,personal/work,64,562457
2007,technology/science,64,562457
2007,technology/science,64,562457
2007,technology/science,64,562457
2007,technology/science,64,562457
2007,personal/work,64,562457
2007,personal/work,262,1522858
2007,personal/work,262,1522858
2007,technology/science,262,1522858
2007,technology/science,262,1522858
2007,technology/science,262,1522858
2007,technology/science,262,1522858
2007,technology/science,262,1522858
2007,technology/science,262,1522858
2007,technology/science,262,1522858
2007,culture,412,7271730
2007,culture,412,7271730
2007,personal/work,412,7271730
2007,culture,412,7271730
2007,technology/science,412,7271730
2007,personal/work,412,7271730
2007,technology/science,412,7271730
2007,personal/work,412,7271730
2007,technology/science,412,7271730
2007,technology/science,412,7271730
2007,technology/science,412,7271730
2007,culture,412,7271730
2007,personal/work,328,1895259
2007,personal/work,328,1895259
2007,culture,328,1895259
2007,society,328,1895259
2007,society,328,1895259
2007,society,40,410563
2007,education,40,410563
2007,society,40,410563
2007,society,40,410563
2007,society,40,410563
2007,personal/work,279,876658
2007,society,279,876658
2007,environment/nature,279,876658
2007,society,279,876658
2007,society,279,876658
2007,society,279,876658
2007,society,279,876658
2007,personal/work,115,898974
2007,environment/nature,115,898974
2007,society,115,898974
2007,personal/work,115,898974
2007,environment/nature,115,898974
2007,society,115,898974
2007,society,115,898974
2007,environment/nature,46,418234
2007,culture,46,418234
2007,society,46,418234
2007,society,46,418234
2007,society,46,418234
2007,society,31,707524
2007,society,31,707524
2007,society,31,707524
2007,society,31,707524
2007,society,31,707524
2007,society,185,1527858
2007,society,185,1527858
2007,culture,185,1527858
2007,society,185,1527858
2007,society,185,1527858
2007,society,185,1527858
2007,society,156,1783740
2007,personal/work,156,1783740
2007,culture,156,1783740
2007,society,156,1783740
2007,personal/work,156,1783740
2007,education,160,1181696
2007,society,160,1181696
2007,society,160,1181696
2007,personal/work,160,1181696
2007,society,160,1181696
2007,education,154,832668
2007,personal/work,154,832668
2007,society,154,832668
2007,environment/nature,154,832668
2007,environment/nature,154,832668
2007,environment/nature,154,832668
2007,society,154,832668
2007,society,154,832668
2007,education,604,8360707
2007,culture,604,8360707
2007,society,604,8360707
2007,society,604,8360707
2007,culture,604,8360707
2007,personal/work,183,1604402
2007,personal/work,183,1604402
2007,society,183,1604402
2007,personal/work,183,1604402
2007,society,183,1604402
2007,personal/work,71,533761
2007,personal/work,71,533761
2007,education,71,533761
2007,personal/work,71,533761
2007,personal/work,71,533761
2007,education,435,4364865
2007,society,435,4364865
2007,culture,435,4364865
2007,education,435,4364865
2007,culture,435,4364865
2007,culture,435,4364865
2007,society,435,4364865
2008,technology/science,465,3741423
2008,culture,465,3741423
2008,technology/science,465,3741423
2008,personal/work,465,3741423
2008,education,465,3741423
2008,personal/work,465,3741423
2008,technology/science,465,3741423
2008,culture,465,3741423
2008,culture,71,933311
2008,culture,71,933311
2008,environment/nature,95,928270
2008,technology/science,95,928270
2008,personal/work,95,928270
2008,technology/science,95,928270
2008,environment/nature,95,928270
2008,technology/science,95,928270
2008,culture,227,3519656
2008,culture,227,3519656
2008,culture,227,3519656
2008,culture,227,3519656
2008,personal/work,227,3519656
2008,technology/science,227,3519656
2008,environment/nature,554,13926113
2008,technology/science,554,13926113
2008,technology/science,554,13926113
2008,environment/nature,554,13926113
2008,environment/nature,554,13926113
2008,technology/science,554,13926113
2008,technology/science,554,13926113
2008,culture,40,585052
2008,culture,40,585052
2008,technology/science,40,585052
2008,education,40,585052
2008,technology/science,39,959382
2008,personal/work,39,959382
2008,personal/work,39,959382
2008,culture,39,959382
2008,technology/science,39,959382
2008,personal/work,39,959382
2008,technology/science,39,959382
2008,culture,41,403089
2008,culture,41,403089
2008,culture,41,403089
2008,culture,41,403089
2008,culture,41,403089
2008,culture,41,403089
2008,culture,41,403089
2008,technology/science,41,403089
2008,education,95,611092
2008,personal/work,95,611092
2008,education,95,611092
2008,technology/science,95,611092
2008,culture,95,611092
2008,culture,95,611092
2008,technology/science,95,611092
2008,culture,205,1854024
2008,education,205,1854024
2008,culture,205,1854024
2008,education,205,1854024
2008,culture,205,1854024
2008,technology/science,205,1854024
2008,personal/work,205,1854024
2008,culture,51,594523
2008,culture,51,594523
2008,culture,51,594523
2008,technology/science,51,594523
2008,culture,34,670863
2008,culture,34,670863
2008,culture,34,670863
2008,technology/science,34,670863
2008,personal/work,117,324266
2008,personal/work,117,324266
2008,culture,117,324266
2008,technology/science,117,324266
2008,technology/science,117,324266
2008,technology/science,117,324266
2008,technology/science,117,324266
2008,personal/work,78,434005
2008,technology/science,78,434005
2008,technology/science,78,434005
2008,technology/science,78,434005
2008,technology/science,78,434005
2008,technology/science,63,596961
2008,technology/science,63,596961
2008,technology/science,63,596961
2008,culture,63,596961
2008,technology/science,63,596961
2008,environment/nature,63,596961
2008,culture,63,596961
2008,technology/science,63,596961
2008,society,63,596961
2008,society,63,596961
2008,education,30,700273
2008,society,30,700273
2008,culture,30,700273
2008,education,30,700273
2008,society,30,700273
2008,personal/work,30,700273
2008,culture,30,700273
2008,society,30,700273
2008,culture,30,700273
2008,environment/nature,165,1359400
2008,environment/nature,165,1359400
2008,personal/work,165,1359400
2008,culture,165,1359400
2008,society,165,1359400
2008,society,165,1359400
2008,society,165,1359400
2008,environment/nature,165,1359400
2008,society,165,1359400
2008,environment/nature,165,1359400
2008,society,165,1359400
2008,personal/work,60,931001
2008,personal/work,60,931001
2008,personal/work,60,931001
2008,personal/work,60,931001
2008,culture,60,931001
2008,society,60,931001
2008,personal/work,60,931001
2008,society,60,931001
2008,culture,105,1687185
2008,culture,105,1687185
2008,culture,105,1687185
2008,technology/science,105,1687185
2008,technology/science,53,785872
2008,technology/science,53,785872
2008,technology/science,53,785872
2008,education,53,785872
2008,technology/science,53,785872
2008,technology/science,53,785872
2008,technology/science,53,785872
2008,technology/science,53,785872
2008,personal/work,53,785872
2008,technology/science,53,785872
2008,technology/science,29,545664
2008,technology/science,29,545664
2008,personal/work,29,545664
2008,personal/work,29,545664
2008,technology/science,29,545664
2008,education,29,545664
2008,technology/science,29,545664
2008,personal/work,46,487972
2008,culture,46,487972
2008,culture,46,487972
2008,culture,46,487972
2008,culture,46,487972
2008,culture,46,487972
2008,personal/work,46,487972
2008,personal/work,84,807628
2008,culture,84,807628
2008,culture,84,807628
2008,technology/science,84,807628
2008,technology/science,43,200726
2008,personal/work,43,200726
2008,culture,43,200726
2008,technology/science,43,200726
2008,technology/science,43,200726
2008,personal/work,26,412154
2008,education,26,412154
2008,technology/science,26,412154
2008,culture,26,412154
2008,education,26,412154
2008,technology/science,26,412154
2008,technology/science,26,412154
2008,technology/science,26,412154
2008,technology/science,26,412154
2008,society,70,1034064
2008,personal/work,70,1034064
2008,society,70,1034064
2008,society,70,1034064
2008,society,70,1034064
2008,technology/science,70,1034064
2008,technology/science,70,1034064
2008,education,61,777609
2008,personal/work,61,777609
2008,society,61,777609
2008,society,61,777609
2008,society,61,777609
2008,environment/nature,137,1004893
2008,personal/work,137,1004893
2008,environment/nature,137,1004893
2008,society,137,1004893
2008,technology/science,137,1004893
2008,technology/science,137,1004893
2008,technology/science,137,1004893
2008,technology/science,137,1004893
2008,technology/science,64,974087
2008,technology/science,64,974087
2008,culture,64,974087
2008,technology/science,64,974087
2008,technology/science,64,974087
2008,culture,64,974087
2008,culture,64,974087
2008,technology/science,64,974087
2008,technology/science,2877,21190883
2008,personal/work,2877,21190883
2008,personal/work,2877,21190883
2008,technology/science,2877,21190883
2008,technology/science,2877,21190883
2008,technology/science,2877,21190883
2008,technology/science,9,620806
2008,personal/work,9,620806
2008,technology/science,9,620806
2008,technology/science,9,620806
2008,technology/science,9,620806
2008,education,231,1357888
2008,personal/work,231,1357888
2008,education,231,1357888
2008,personal/work,231,1357888
2008,culture,231,1357888
2008,technology/science,231,1357888
2008,education,231,1357888
2008,culture,231,1357888
2008,technology/science,231,1357888
2008,education,231,1357888
2008,personal/work,231,1357888
2008,education,456,1277619
2008,personal/work,456,1277619
2008,personal/work,456,1277619
2008,technology/science,456,1277619
2008,culture,456,1277619
2008,technology/science,69,473165
2008,education,69,473165
2008,education,69,473165
2008,technology/science,69,473165
2008,technology/science,69,473165
2008,technology/science,69,473165
2008,technology/science,69,473165
2008,technology/science,67,763815
2008,technology/science,67,763815
2008,environment/nature,67,763815
2008,technology/science,156,1485761
